previous,current,gap_minutes,previous_date,current_date,previous_year,current_year,previous_month,current_month,previous_weekday,current_weekday,previous_minute,current_minute,previous_open,previous_high,previous_low,previous_close,current_open,current_high,current_low,current_close,family_id,previous_clock,current_clock,anchor_previous_clock,anchor_current_clock,previous_clock_shift_minutes,current_clock_shift_minutes
2024-06-05 20:57:00,2024-06-05 22:01:00,64.0,2024-06-05,2024-06-05,2024,2024,6,6,Wednesday,Wednesday,1257,1321,2355.004,2355.221,2354.928,2355.147,2356.891,2356.891,2356.021,2356.021,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-06 20:57:00,2024-06-06 22:01:00,64.0,2024-06-06,2024-06-06,2024,2024,6,6,Thursday,Thursday,1257,1321,2375.886,2376.049,2375.7,2375.754,2376.653,2376.954,2376.306,2376.396,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-10 20:57:00,2024-06-10 22:01:00,64.0,2024-06-10,2024-06-10,2024,2024,6,6,Monday,Monday,1257,1321,2310.831,2310.948,2310.685,2310.782,2311.889,2312.005,2311.254,2311.254,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-11 20:57:00,2024-06-11 22:01:00,64.0,2024-06-11,2024-06-11,2024,2024,6,6,Tuesday,Tuesday,1257,1321,2316.819,2316.872,2316.615,2316.639,2316.526,2316.541,2316.209,2316.466,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-12 20:57:00,2024-06-12 22:01:00,64.0,2024-06-12,2024-06-12,2024,2024,6,6,Wednesday,Wednesday,1257,1321,2324.455,2324.507,2324.296,2324.393,2324.7,2325.295,2324.236,2324.698,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-13 20:57:00,2024-06-13 22:01:00,64.0,2024-06-13,2024-06-13,2024,2024,6,6,Thursday,Thursday,1257,1321,2304.021,2304.177,2303.803,2303.847,2303.326,2303.652,2303.326,2303.562,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-17 20:57:00,2024-06-17 22:01:00,64.0,2024-06-17,2024-06-17,2024,2024,6,6,Monday,Monday,1257,1321,2319.01,2319.235,2318.953,2319.014,2320.134,2320.731,2320.047,2320.606,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-18 20:57:00,2024-06-18 22:01:00,64.0,2024-06-18,2024-06-18,2024,2024,6,6,Tuesday,Tuesday,1257,1321,2329.339,2329.434,2329.265,2329.408,2329.788,2330.182,2329.624,2330.073,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-20 20:57:00,2024-06-20 22:01:00,64.0,2024-06-20,2024-06-20,2024,2024,6,6,Thursday,Thursday,1257,1321,2359.446,2360.075,2359.427,2359.908,2360.374,2360.374,2359.646,2359.646,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-24 20:57:00,2024-06-24 22:01:00,64.0,2024-06-24,2024-06-24,2024,2024,6,6,Monday,Monday,1257,1321,2333.79,2333.796,2333.598,2333.671,2333.991,2334.041,2333.75,2333.822,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-25 20:57:00,2024-06-25 22:01:00,64.0,2024-06-25,2024-06-25,2024,2024,6,6,Tuesday,Tuesday,1257,1321,2319.332,2319.401,2319.283,2319.337,2319.49,2319.98,2319.322,2319.637,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-26 20:57:00,2024-06-26 22:01:00,64.0,2024-06-26,2024-06-26,2024,2024,6,6,Wednesday,Wednesday,1257,1321,2298.106,2298.251,2298.021,2298.094,2298.442,2298.763,2298.294,2298.695,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-06-27 20:57:00,2024-06-27 22:01:00,64.0,2024-06-27,2024-06-27,2024,2024,6,6,Thursday,Thursday,1257,1321,2327.837,2327.97,2327.835,2327.869,2327.49,2327.493,2327.311,2327.364,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-01 20:57:00,2024-07-01 22:01:00,64.0,2024-07-01,2024-07-01,2024,2024,7,7,Monday,Monday,1257,1321,2331.747,2331.833,2331.604,2331.638,2332.521,2332.521,2331.701,2331.977,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-02 20:57:00,2024-07-02 22:01:00,64.0,2024-07-02,2024-07-02,2024,2024,7,7,Tuesday,Tuesday,1257,1321,2329.429,2329.566,2329.404,2329.496,2330.266,2330.4,2330.167,2330.287,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-03 20:57:00,2024-07-03 22:01:00,64.0,2024-07-03,2024-07-03,2024,2024,7,7,Wednesday,Wednesday,1257,1321,2355.934,2356.204,2355.934,2356.114,2357.081,2357.122,2356.949,2356.949,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-08 20:57:00,2024-07-08 22:01:00,64.0,2024-07-08,2024-07-08,2024,2024,7,7,Monday,Monday,1257,1321,2358.759,2358.803,2358.691,2358.713,2358.981,2359.028,2358.7,2358.7,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-09 20:57:00,2024-07-09 22:01:00,64.0,2024-07-09,2024-07-09,2024,2024,7,7,Tuesday,Tuesday,1257,1321,2363.799,2363.841,2363.706,2363.706,2364.133,2364.305,2363.816,2363.962,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-10 20:57:00,2024-07-10 22:01:00,64.0,2024-07-10,2024-07-10,2024,2024,7,7,Wednesday,Wednesday,1257,1321,2371.374,2371.393,2371.147,2371.289,2372.147,2372.329,2371.85,2371.999,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-11 20:57:00,2024-07-11 22:01:00,64.0,2024-07-11,2024-07-11,2024,2024,7,7,Thursday,Thursday,1257,1321,2414.739,2414.775,2414.416,2414.775,2414.522,2414.522,2413.324,2413.341,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-15 20:57:00,2024-07-15 22:01:00,64.0,2024-07-15,2024-07-15,2024,2024,7,7,Monday,Monday,1257,1321,2421.816,2422.182,2421.816,2422.115,2421.728,2422.163,2421.712,2421.915,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-16 20:57:00,2024-07-16 22:01:00,64.0,2024-07-16,2024-07-16,2024,2024,7,7,Tuesday,Tuesday,1257,1321,2468.515,2468.876,2468.451,2468.876,2468.399,2468.691,2467.923,2468.243,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-17 20:57:00,2024-07-17 22:01:00,64.0,2024-07-17,2024-07-17,2024,2024,7,7,Wednesday,Wednesday,1257,1321,2459.113,2459.113,2458.695,2458.829,2458.984,2459.204,2458.462,2458.943,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-18 20:57:00,2024-07-18 22:01:00,64.0,2024-07-18,2024-07-18,2024,2024,7,7,Thursday,Thursday,1257,1321,2445.035,2445.035,2444.755,2444.902,2445.407,2445.563,2444.9,2444.945,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-22 20:57:00,2024-07-22 22:01:00,64.0,2024-07-22,2024-07-22,2024,2024,7,7,Monday,Monday,1257,1321,2396.338,2396.817,2396.209,2396.585,2397.067,2397.29,2396.796,2397.163,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-23 20:57:00,2024-07-23 22:01:00,64.0,2024-07-23,2024-07-23,2024,2024,7,7,Tuesday,Tuesday,1257,1321,2409.331,2409.515,2409.084,2409.404,2408.702,2408.807,2408.43,2408.589,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-24 20:57:00,2024-07-24 22:01:00,64.0,2024-07-24,2024-07-24,2024,2024,7,7,Wednesday,Wednesday,1257,1321,2397.674,2397.718,2397.177,2397.267,2397.531,2397.566,2396.978,2396.993,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-25 20:57:00,2024-07-25 22:01:00,64.0,2024-07-25,2024-07-25,2024,2024,7,7,Thursday,Thursday,1257,1321,2364.564,2365.249,2364.362,2365.062,2364.122,2364.407,2363.953,2364.104,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-29 20:57:00,2024-07-29 22:01:00,64.0,2024-07-29,2024-07-29,2024,2024,7,7,Monday,Monday,1257,1321,2383.533,2383.895,2383.452,2383.853,2382.682,2382.764,2382.258,2382.258,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-30 20:57:00,2024-07-30 22:01:00,64.0,2024-07-30,2024-07-30,2024,2024,7,7,Tuesday,Tuesday,1257,1321,2411.239,2411.263,2410.786,2411.011,2409.447,2409.772,2409.242,2409.588,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-07-31 20:57:00,2024-07-31 22:01:00,64.0,2024-07-31,2024-07-31,2024,2024,7,7,Wednesday,Wednesday,1257,1321,2447.866,2448.185,2447.697,2447.786,2449.173,2449.505,2448.121,2448.3,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-01 20:57:00,2024-08-01 22:01:00,64.0,2024-08-01,2024-08-01,2024,2024,8,8,Thursday,Thursday,1257,1321,2446.775,2446.775,2446.292,2446.649,2446.364,2447.116,2445.965,2447.116,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-05 20:57:00,2024-08-05 22:01:00,64.0,2024-08-05,2024-08-05,2024,2024,8,8,Monday,Monday,1257,1321,2409.265,2409.573,2409.165,2409.343,2410.644,2411.578,2410.644,2411.335,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-06 20:57:00,2024-08-06 22:01:00,64.0,2024-08-06,2024-08-06,2024,2024,8,8,Tuesday,Tuesday,1257,1321,2389.238,2389.535,2388.853,2389.141,2389.898,2390.032,2388.509,2388.588,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-07 20:57:00,2024-08-07 22:01:00,64.0,2024-08-07,2024-08-07,2024,2024,8,8,Wednesday,Wednesday,1257,1321,2382.583,2382.78,2382.411,2382.762,2382.322,2382.459,2381.342,2381.932,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-08 20:57:00,2024-08-08 22:01:00,64.0,2024-08-08,2024-08-08,2024,2024,8,8,Thursday,Thursday,1257,1321,2426.923,2427.183,2426.673,2427.136,2426.817,2427.706,2426.762,2427.641,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-12 20:57:00,2024-08-12 22:01:00,64.0,2024-08-12,2024-08-12,2024,2024,8,8,Monday,Monday,1257,1321,2472.977,2472.977,2472.273,2472.391,2470.85,2471.489,2470.454,2470.577,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-13 20:57:00,2024-08-13 22:01:00,64.0,2024-08-13,2024-08-13,2024,2024,8,8,Tuesday,Tuesday,1257,1321,2464.691,2465.39,2464.691,2465.234,2466.687,2466.906,2466.316,2466.906,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-14 20:57:00,2024-08-14 22:01:00,64.0,2024-08-14,2024-08-14,2024,2024,8,8,Wednesday,Wednesday,1257,1321,2447.754,2448.02,2447.704,2447.929,2447.924,2448.243,2447.671,2447.985,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-15 20:57:00,2024-08-15 22:01:00,64.0,2024-08-15,2024-08-15,2024,2024,8,8,Thursday,Thursday,1257,1321,2456.362,2456.576,2456.28,2456.457,2455.96,2456.211,2455.503,2455.672,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-19 20:57:00,2024-08-19 22:01:00,64.0,2024-08-19,2024-08-19,2024,2024,8,8,Monday,Monday,1257,1321,2504.092,2504.21,2504.0,2504.052,2503.234,2503.657,2503.234,2503.412,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-20 20:57:00,2024-08-20 22:01:00,64.0,2024-08-20,2024-08-20,2024,2024,8,8,Tuesday,Tuesday,1257,1321,2514.023,2514.094,2513.981,2513.981,2513.347,2513.585,2513.315,2513.583,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-21 20:57:00,2024-08-21 22:01:00,64.0,2024-08-21,2024-08-21,2024,2024,8,8,Wednesday,Wednesday,1257,1321,2511.806,2512.12,2511.651,2512.061,2511.984,2512.777,2511.984,2512.574,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-22 20:57:00,2024-08-22 22:01:00,64.0,2024-08-22,2024-08-22,2024,2024,8,8,Thursday,Thursday,1257,1321,2484.172,2484.389,2484.146,2484.319,2484.521,2484.923,2484.416,2484.855,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-26 20:57:00,2024-08-26 22:01:00,64.0,2024-08-26,2024-08-26,2024,2024,8,8,Monday,Monday,1257,1321,2518.132,2518.315,2517.98,2518.229,2517.94,2518.051,2517.403,2517.658,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-27 20:57:00,2024-08-27 22:01:00,64.0,2024-08-27,2024-08-27,2024,2024,8,8,Tuesday,Tuesday,1257,1321,2524.449,2524.687,2524.29,2524.577,2524.984,2525.202,2524.893,2525.129,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-28 20:57:00,2024-08-28 22:01:00,64.0,2024-08-28,2024-08-28,2024,2024,8,8,Wednesday,Wednesday,1257,1321,2504.508,2504.53,2504.287,2504.362,2505.235,2505.937,2505.059,2505.897,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-08-29 20:57:00,2024-08-29 22:01:00,64.0,2024-08-29,2024-08-29,2024,2024,8,8,Thursday,Thursday,1257,1321,2521.333,2521.516,2521.241,2521.459,2520.922,2521.225,2520.472,2521.037,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-03 20:57:00,2024-09-03 22:01:00,64.0,2024-09-03,2024-09-03,2024,2024,9,9,Tuesday,Tuesday,1257,1321,2492.818,2492.903,2492.434,2492.781,2492.767,2492.773,2492.167,2492.254,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-04 20:57:00,2024-09-04 22:01:00,64.0,2024-09-04,2024-09-04,2024,2024,9,9,Wednesday,Wednesday,1257,1321,2496.157,2496.28,2495.768,2495.811,2495.236,2495.503,2495.098,2495.267,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-05 20:57:00,2024-09-05 22:01:00,64.0,2024-09-05,2024-09-05,2024,2024,9,9,Thursday,Thursday,1257,1321,2516.067,2516.609,2515.976,2516.452,2517.047,2517.047,2516.74,2516.771,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-09 20:57:00,2024-09-09 22:01:00,64.0,2024-09-09,2024-09-09,2024,2024,9,9,Monday,Monday,1257,1321,2506.194,2506.68,2506.11,2506.118,2506.438,2506.454,2506.213,2506.451,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-10 20:57:00,2024-09-10 22:01:00,64.0,2024-09-10,2024-09-10,2024,2024,9,9,Tuesday,Tuesday,1257,1321,2516.499,2516.544,2516.328,2516.448,2516.582,2516.799,2516.547,2516.671,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-11 20:57:00,2024-09-11 22:01:00,64.0,2024-09-11,2024-09-11,2024,2024,9,9,Wednesday,Wednesday,1257,1321,2511.545,2511.561,2511.27,2511.462,2512.31,2512.805,2512.31,2512.735,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-12 20:57:00,2024-09-12 22:01:00,64.0,2024-09-12,2024-09-12,2024,2024,9,9,Thursday,Thursday,1257,1321,2558.467,2559.136,2558.467,2558.829,2558.333,2558.36,2557.913,2558.174,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-16 20:57:00,2024-09-16 22:01:00,64.0,2024-09-16,2024-09-16,2024,2024,9,9,Monday,Monday,1257,1321,2582.899,2583.048,2582.748,2582.903,2582.736,2582.767,2582.468,2582.533,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-17 20:57:00,2024-09-17 22:01:00,64.0,2024-09-17,2024-09-17,2024,2024,9,9,Tuesday,Tuesday,1257,1321,2569.855,2569.995,2569.623,2569.805,2569.594,2569.831,2569.554,2569.708,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-18 20:57:00,2024-09-18 22:01:00,64.0,2024-09-18,2024-09-18,2024,2024,9,9,Wednesday,Wednesday,1257,1321,2559.165,2559.297,2558.809,2559.124,2558.398,2558.749,2557.763,2558.502,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-19 20:57:00,2024-09-19 22:01:00,64.0,2024-09-19,2024-09-19,2024,2024,9,9,Thursday,Thursday,1257,1321,2586.805,2586.965,2586.72,2586.72,2586.366,2586.624,2586.321,2586.51,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-23 20:57:00,2024-09-23 22:01:00,64.0,2024-09-23,2024-09-23,2024,2024,9,9,Monday,Monday,1257,1321,2628.263,2628.398,2628.115,2628.302,2627.157,2627.52,2627.05,2627.189,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-24 20:57:00,2024-09-24 22:01:00,64.0,2024-09-24,2024-09-24,2024,2024,9,9,Tuesday,Tuesday,1257,1321,2657.085,2657.265,2656.799,2656.855,2658.85,2658.968,2658.529,2658.747,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-25 20:57:00,2024-09-25 22:01:00,64.0,2024-09-25,2024-09-25,2024,2024,9,9,Wednesday,Wednesday,1257,1321,2657.194,2657.434,2657.07,2657.175,2657.274,2657.448,2656.948,2657.404,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-26 20:57:00,2024-09-26 22:01:00,64.0,2024-09-26,2024-09-26,2024,2024,9,9,Thursday,Thursday,1257,1321,2672.257,2672.475,2672.222,2672.265,2671.888,2671.968,2671.811,2671.812,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-09-30 20:57:00,2024-09-30 22:01:00,64.0,2024-09-30,2024-09-30,2024,2024,9,9,Monday,Monday,1257,1321,2635.101,2635.101,2634.739,2634.848,2633.527,2633.542,2632.65,2632.88,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-01 20:57:00,2024-10-01 22:01:00,64.0,2024-10-01,2024-10-01,2024,2024,10,10,Tuesday,Tuesday,1257,1321,2663.651,2664.009,2663.228,2663.575,2661.812,2662.532,2661.655,2662.315,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-02 20:57:00,2024-10-02 22:01:00,64.0,2024-10-02,2024-10-02,2024,2024,10,10,Wednesday,Wednesday,1257,1321,2658.964,2658.994,2658.691,2658.825,2658.946,2658.946,2658.519,2658.84,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-03 20:57:00,2024-10-03 22:01:00,64.0,2024-10-03,2024-10-03,2024,2024,10,10,Thursday,Thursday,1257,1321,2656.052,2656.279,2656.021,2656.246,2657.147,2657.147,2656.283,2656.489,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-07 20:57:00,2024-10-07 22:01:00,64.0,2024-10-07,2024-10-07,2024,2024,10,10,Monday,Monday,1257,1321,2642.803,2642.885,2642.542,2642.567,2643.087,2643.087,2642.018,2642.414,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-08 20:57:00,2024-10-08 22:01:00,64.0,2024-10-08,2024-10-08,2024,2024,10,10,Tuesday,Tuesday,1257,1321,2621.885,2621.909,2621.549,2621.872,2621.786,2621.809,2621.758,2621.809,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-09 20:57:00,2024-10-09 22:01:00,64.0,2024-10-09,2024-10-09,2024,2024,10,10,Wednesday,Wednesday,1257,1321,2608.003,2608.056,2607.55,2607.741,2608.184,2608.515,2607.905,2608.32,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-10 20:57:00,2024-10-10 22:01:00,64.0,2024-10-10,2024-10-10,2024,2024,10,10,Thursday,Thursday,1257,1321,2629.285,2629.71,2629.285,2629.638,2629.12,2629.169,2628.912,2628.929,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-14 20:57:00,2024-10-14 22:01:00,64.0,2024-10-14,2024-10-14,2024,2024,10,10,Monday,Monday,1257,1321,2648.164,2648.982,2648.064,2648.86,2647.876,2648.334,2647.571,2647.571,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-15 20:57:00,2024-10-15 22:01:00,64.0,2024-10-15,2024-10-15,2024,2024,10,10,Tuesday,Tuesday,1257,1321,2662.615,2662.98,2662.585,2662.98,2662.042,2662.38,2661.929,2662.329,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-16 20:57:00,2024-10-16 22:01:00,64.0,2024-10-16,2024-10-16,2024,2024,10,10,Wednesday,Wednesday,1257,1321,2673.674,2673.962,2673.614,2673.614,2674.51,2674.619,2674.027,2674.167,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-17 20:57:00,2024-10-17 22:01:00,64.0,2024-10-17,2024-10-17,2024,2024,10,10,Thursday,Thursday,1257,1321,2692.796,2692.958,2692.55,2692.719,2692.423,2692.763,2692.341,2692.632,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-21 20:57:00,2024-10-21 22:01:00,64.0,2024-10-21,2024-10-21,2024,2024,10,10,Monday,Monday,1257,1321,2719.188,2720.013,2719.142,2719.873,2718.77,2719.272,2718.707,2719.151,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-22 20:57:00,2024-10-22 22:01:00,64.0,2024-10-22,2024-10-22,2024,2024,10,10,Tuesday,Tuesday,1257,1321,2748.493,2748.727,2748.393,2748.585,2747.854,2748.107,2747.767,2748.097,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-23 20:57:00,2024-10-23 22:01:00,64.0,2024-10-23,2024-10-23,2024,2024,10,10,Wednesday,Wednesday,1257,1321,2715.828,2715.828,2715.388,2715.544,2715.19,2715.812,2715.156,2715.73,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-24 20:57:00,2024-10-24 22:01:00,64.0,2024-10-24,2024-10-24,2024,2024,10,10,Thursday,Thursday,1257,1321,2735.887,2735.931,2735.699,2735.699,2735.58,2735.91,2735.397,2735.871,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-28 20:57:00,2024-10-28 22:01:00,64.0,2024-10-28,2024-10-28,2024,2024,10,10,Monday,Monday,1257,1321,2742.174,2742.395,2742.114,2742.284,2741.724,2741.92,2740.89,2740.952,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-29 20:57:00,2024-10-29 22:01:00,64.0,2024-10-29,2024-10-29,2024,2024,10,10,Tuesday,Tuesday,1257,1321,2774.569,2774.635,2774.238,2774.347,2773.558,2773.683,2773.18,2773.34,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-30 20:57:00,2024-10-30 22:01:00,64.0,2024-10-30,2024-10-30,2024,2024,10,10,Wednesday,Wednesday,1257,1321,2786.94,2787.023,2786.36,2786.412,2787.459,2787.668,2787.223,2787.444,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-10-31 20:57:00,2024-10-31 22:01:00,64.0,2024-10-31,2024-10-31,2024,2024,10,10,Thursday,Thursday,1257,1321,2743.913,2744.095,2743.827,2743.892,2743.947,2744.467,2743.904,2744.467,P30_C35_D64,20:57,22:01,20:57,22:01,0,0
2024-11-04 21:57:00,2024-11-04 23:01:00,64.0,2024-11-04,2024-11-04,2024,2024,11,11,Monday,Monday,1317,1381,2736.414,2736.547,2736.414,2736.492,2737.663,2737.663,2737.151,2737.474,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-05 21:57:00,2024-11-05 23:01:00,64.0,2024-11-05,2024-11-05,2024,2024,11,11,Tuesday,Tuesday,1317,1381,2743.871,2744.016,2743.715,2743.836,2742.57,2743.177,2742.423,2743.116,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-06 21:57:00,2024-11-06 23:01:00,64.0,2024-11-06,2024-11-06,2024,2024,11,11,Wednesday,Wednesday,1317,1381,2659.235,2659.341,2658.958,2658.98,2660.168,2661.024,2659.911,2661.018,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-07 21:57:00,2024-11-07 23:01:00,64.0,2024-11-07,2024-11-07,2024,2024,11,11,Thursday,Thursday,1317,1381,2707.192,2707.31,2706.864,2707.146,2704.674,2705.03,2704.415,2704.938,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-11 21:57:00,2024-11-11 23:01:00,64.0,2024-11-11,2024-11-11,2024,2024,11,11,Monday,Monday,1317,1381,2619.502,2619.912,2619.485,2619.613,2620.155,2620.181,2619.767,2619.825,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-12 21:57:00,2024-11-12 23:01:00,64.0,2024-11-12,2024-11-12,2024,2024,11,11,Tuesday,Tuesday,1317,1381,2598.301,2598.601,2598.194,2598.344,2598.073,2598.225,2597.988,2598.04,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-13 21:57:00,2024-11-13 23:01:00,64.0,2024-11-13,2024-11-13,2024,2024,11,11,Wednesday,Wednesday,1317,1381,2573.167,2573.167,2572.589,2573.064,2571.948,2572.224,2571.858,2572.068,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-14 21:57:00,2024-11-14 23:01:00,64.0,2024-11-14,2024-11-14,2024,2024,11,11,Thursday,Thursday,1317,1381,2565.49,2565.524,2565.26,2565.31,2564.927,2565.696,2564.898,2565.667,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-18 21:57:00,2024-11-18 23:01:00,64.0,2024-11-18,2024-11-18,2024,2024,11,11,Monday,Monday,1317,1381,2612.15,2612.15,2611.475,2611.721,2611.031,2611.29,2610.825,2611.044,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-19 21:57:00,2024-11-19 23:01:00,64.0,2024-11-19,2024-11-19,2024,2024,11,11,Tuesday,Tuesday,1317,1381,2632.484,2632.63,2632.059,2632.059,2632.155,2632.507,2632.155,2632.335,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-20 21:57:00,2024-11-20 23:01:00,64.0,2024-11-20,2024-11-20,2024,2024,11,11,Wednesday,Wednesday,1317,1381,2649.805,2649.963,2649.662,2649.955,2651.224,2651.232,2650.747,2651.137,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-21 21:57:00,2024-11-21 23:01:00,64.0,2024-11-21,2024-11-21,2024,2024,11,11,Thursday,Thursday,1317,1381,2669.62,2669.729,2669.478,2669.61,2669.861,2669.996,2669.623,2669.662,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-25 21:57:00,2024-11-25 23:01:00,64.0,2024-11-25,2024-11-25,2024,2024,11,11,Monday,Monday,1317,1381,2625.529,2625.651,2625.471,2625.642,2625.829,2626.604,2625.829,2626.604,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-26 21:57:00,2024-11-26 23:01:00,64.0,2024-11-26,2024-11-26,2024,2024,11,11,Tuesday,Tuesday,1317,1381,2632.865,2633.102,2632.634,2632.72,2631.285,2632.108,2630.779,2631.192,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-11-27 21:57:00,2024-11-27 23:01:00,64.0,2024-11-27,2024-11-27,2024,2024,11,11,Wednesday,Wednesday,1317,1381,2635.51,2635.877,2635.44,2635.706,2637.116,2637.244,2636.673,2637.232,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
2024-12-02 21:57:00,2024-12-02 23:01:00,64.0,2024-12-02,2024-12-02,2024,2024,12,12,Monday,Monday,1317,1381,2638.991,2639.017,2638.598,2638.713,2638.603,2638.84,2638.4,2638.835,P33_C39_D64,21:57,23:01,21:57,23:01,0,0
